,Place,ProductId,ProductName,UmId,UmName,Month,Year,Price
424,National Average,97,Sugar - Retail,5,KG,7,2018,4.7703
425,National Average,97,Sugar - Retail,5,KG,8,2018,4.7949
426,National Average,97,Sugar - Retail,5,KG,9,2018,4.7971
427,National Average,97,Sugar - Retail,5,KG,10,2018,4.8019
428,National Average,97,Sugar - Retail,5,KG,11,2018,4.7836
429,National Average,97,Sugar - Retail,5,KG,12,2018,4.7756
430,National Average,97,Sugar - Retail,5,KG,1,2019,4.5612
431,National Average,97,Sugar - Retail,5,KG,2,2019,4.5536
432,National Average,97,Sugar - Retail,5,KG,3,2019,4.6112
433,National Average,97,Sugar - Retail,5,KG,4,2019,4.665
434,National Average,97,Sugar - Retail,5,KG,5,2019,4.7126
435,National Average,97,Sugar - Retail,5,KG,6,2019,4.751
436,National Average,97,Sugar - Retail,5,KG,7,2019,5.3053
437,National Average,97,Sugar - Retail,5,KG,8,2019,5.2843
438,National Average,97,Sugar - Retail,5,KG,9,2019,5.2749
439,National Average,97,Sugar - Retail,5,KG,10,2019,5.2653
440,National Average,97,Sugar - Retail,5,KG,11,2019,5.3131
441,National Average,97,Sugar - Retail,5,KG,12,2019,5.3358
442,National Average,105,Garlic - Retail,5,KG,5,2013,8.1422
443,National Average,105,Garlic - Retail,5,KG,6,2013,7.7703
444,National Average,105,Garlic - Retail,5,KG,11,2013,8.2981
445,National Average,105,Garlic - Retail,5,KG,12,2013,8.3617
446,National Average,105,Garlic - Retail,5,KG,1,2014,8.7832
447,National Average,105,Garlic - Retail,5,KG,2,2014,8.7832
448,National Average,105,Garlic - Retail,5,KG,3,2014,9.5358
449,National Average,105,Garlic - Retail,5,KG,5,2014,9.4341
450,National Average,105,Garlic - Retail,5,KG,6,2014,7.4649
451,National Average,105,Garlic - Retail,5,KG,7,2014,8.1246
452,National Average,105,Garlic - Retail,5,KG,8,2014,8.7728
453,National Average,105,Garlic - Retail,5,KG,9,2014,9.1647
454,National Average,105,Garlic - Retail,5,KG,10,2014,8.46
455,National Average,105,Garlic - Retail,5,KG,11,2014,8.854
456,National Average,105,Garlic - Retail,5,KG,12,2014,8.961
457,National Average,105,Garlic - Retail,5,KG,1,2015,9.293
458,National Average,105,Garlic - Retail,5,KG,2,2015,9.991
459,National Average,105,Garlic - Retail,5,KG,3,2015,11.181
460,National Average,105,Garlic - Retail,5,KG,4,2015,12.49
461,National Average,105,Garlic - Retail,5,KG,5,2015,11.08
462,National Average,105,Garlic - Retail,5,KG,6,2015,8.43
463,National Average,105,Garlic - Retail,5,KG,7,2015,8.47
464,National Average,105,Garlic - Retail,5,KG,8,2015,9.57
465,National Average,105,Garlic - Retail,5,KG,9,2015,10.7
466,National Average,105,Garlic - Retail,5,KG,10,2015,10.7
467,National Average,105,Garlic - Retail,5,KG,11,2015,14.09
468,National Average,105,Garlic - Retail,5,KG,12,2015,15.33
469,National Average,105,Garlic - Retail,5,KG,1,2016,17.18
470,National Average,105,Garlic - Retail,5,KG,2,2016,19.3
471,National Average,105,Garlic - Retail,5,KG,3,2016,19.77
472,National Average,105,Garlic - Retail,5,KG,4,2016,19.36
473,National Average,105,Garlic - Retail,5,KG,5,2016,10.91
474,National Average,105,Garlic - Retail,5,KG,6,2016,10.88
475,National Average,105,Garlic - Retail,5,KG,7,2016,12.35
476,National Average,105,Garlic - Retail,5,KG,8,2016,12.95
477,National Average,105,Garlic - Retail,5,KG,9,2016,13.24
478,National Average,105,Garlic - Retail,5,KG,10,2016,13.51
479,National Average,105,Garlic - Retail,5,KG,11,2016,13.79
480,National Average,105,Garlic - Retail,5,KG,12,2016,14.98
481,National Average,105,Garlic - Retail,5,KG,1,2017,15.14
482,National Average,105,Garlic - Retail,5,KG,2,2017,15.35
483,National Average,105,Garlic - Retail,5,KG,3,2017,15.8
484,National Average,105,Garlic - Retail,5,KG,1,2018,11.9965
485,National Average,105,Garlic - Retail,5,KG,2,2018,12.0322
486,National Average,105,Garlic - Retail,5,KG,3,2018,11.7286
487,National Average,105,Garlic - Retail,5,KG,4,2018,11.3016
488,National Average,105,Garlic - Retail,5,KG,5,2018,9.9902
489,National Average,105,Garlic - Retail,5,KG,6,2018,9.8531
490,National Average,105,Garlic - Retail,5,KG,7,2018,10.1576
491,National Average,105,Garlic - Retail,5,KG,8,2018,10.3729
492,National Average,105,Garlic - Retail,5,KG,9,2018,11.8117
493,National Average,105,Garlic - Retail,5,KG,10,2018,12.7584
494,National Average,105,Garlic - Retail,5,KG,11,2018,13.5406
495,National Average,105,Garlic - Retail,5,KG,12,2018,14.9444
496,National Average,105,Garlic - Retail,5,KG,1,2019,17.2234
497,National Average,105,Garlic - Retail,5,KG,2,2019,19.1593
498,National Average,105,Garlic - Retail,5,KG,3,2019,20.2893
499,National Average,105,Garlic - Retail,5,KG,4,2019,21.9128
500,National Average,105,Garlic - Retail,5,KG,5,2019,19.7225
501,National Average,105,Garlic - Retail,5,KG,6,2019,18.6398
502,National Average,105,Garlic - Retail,5,KG,7,2019,20.666
503,National Average,105,Garlic - Retail,5,KG,8,2019,22.9279
504,National Average,105,Garlic - Retail,5,KG,9,2019,32.6909
505,National Average,105,Garlic - Retail,5,KG,10,2019,38.46
506,National Average,105,Garlic - Retail,5,KG,11,2019,37.8379
507,National Average,105,Garlic - Retail,5,KG,12,2019,37.2093
508,National Average,108,Lentils - Retail,5,KG,5,2013,3.2633
509,National Average,108,Lentils - Retail,5,KG,6,2013,3.2823
510,National Average,108,Lentils - Retail,5,KG,11,2013,3.599
511,National Average,108,Lentils - Retail,5,KG,12,2013,3.6645
512,National Average,108,Lentils - Retail,5,KG,1,2014,3.8733
513,National Average,108,Lentils - Retail,5,KG,2,2014,4.1408
514,National Average,108,Lentils - Retail,5,KG,3,2014,4.2828
515,National Average,108,Lentils - Retail,5,KG,5,2014,4.3273
516,National Average,108,Lentils - Retail,5,KG,6,2014,4.3059
517,National Average,108,Lentils - Retail,5,KG,7,2014,4.2959
518,National Average,108,Lentils - Retail,5,KG,8,2014,4.5268
519,National Average,108,Lentils - Retail,5,KG,9,2014,4.7057
520,National Average,108,Lentils - Retail,5,KG,10,2014,4.72
521,National Average,108,Lentils - Retail,5,KG,11,2014,4.962
522,National Average,108,Lentils - Retail,5,KG,12,2014,5.0
523,National Average,108,Lentils - Retail,5,KG,1,2015,5.009
524,National Average,108,Lentils - Retail,5,KG,2,2015,5.103
525,National Average,108,Lentils - Retail,5,KG,3,2015,5.323
526,National Average,108,Lentils - Retail,5,KG,4,2015,5.73
527,National Average,108,Lentils - Retail,5,KG,5,2015,5.84
528,National Average,108,Lentils - Retail,5,KG,6,2015,6.04
529,National Average,108,Lentils - Retail,5,KG,7,2015,5.92
530,National Average,108,Lentils - Retail,5,KG,8,2015,6.0
531,National Average,108,Lentils - Retail,5,KG,9,2015,6.05
532,National Average,108,Lentils - Retail,5,KG,10,2015,6.05
533,National Average,108,Lentils - Retail,5,KG,11,2015,6.13
534,National Average,108,Lentils - Retail,5,KG,12,2015,6.24
535,National Average,108,Lentils - Retail,5,KG,1,2016,6.72
536,National Average,108,Lentils - Retail,5,KG,2,2016,7.02
537,National Average,108,Lentils - Retail,5,KG,3,2016,7.05
538,National Average,108,Lentils - Retail,5,KG,4,2016,7.02
539,National Average,108,Lentils - Retail,5,KG,5,2016,7.19
540,National Average,108,Lentils - Retail,5,KG,6,2016,7.02
541,National Average,108,Lentils - Retail,5,KG,7,2016,7.05
542,National Average,108,Lentils - Retail,5,KG,8,2016,7.01
543,National Average,108,Lentils - Retail,5,KG,9,2016,6.84
544,National Average,108,Lentils - Retail,5,KG,10,2016,6.86
545,National Average,108,Lentils - Retail,5,KG,11,2016,6.63
546,National Average,108,Lentils - Retail,5,KG,12,2016,7.08
547,National Average,108,Lentils - Retail,5,KG,1,2017,6.77
548,National Average,108,Lentils - Retail,5,KG,2,2017,6.9
549,National Average,108,Lentils - Retail,5,KG,3,2017,6.95
550,National Average,108,Lentils - Retail,5,KG,1,2018,6.3522
551,National Average,108,Lentils - Retail,5,KG,2,2018,6.1331
552,National Average,108,Lentils - Retail,5,KG,3,2018,6.069
553,National Average,108,Lentils - Retail,5,KG,4,2018,6.0954
554,National Average,108,Lentils - Retail,5,KG,5,2018,6.027
555,National Average,108,Lentils - Retail,5,KG,6,2018,6.0027
556,National Average,108,Lentils - Retail,5,KG,7,2018,6.0701
557,National Average,108,Lentils - Retail,5,KG,8,2018,6.132
558,National Average,108,Lentils - Retail,5,KG,9,2018,6.2653
559,National Average,108,Lentils - Retail,5,KG,10,2018,6.4044
560,National Average,108,Lentils - Retail,5,KG,11,2018,6.6426
561,National Average,108,Lentils - Retail,5,KG,12,2018,6.6127
562,National Average,108,Lentils - Retail,5,KG,1,2019,5.9724
563,National Average,108,Lentils - Retail,5,KG,2,2019,6.0734
564,National Average,108,Lentils - Retail,5,KG,3,2019,6.0913
565,National Average,108,Lentils - Retail,5,KG,4,2019,6.1029
566,National Average,108,Lentils - Retail,5,KG,5,2019,6.1442
567,National Average,108,Lentils - Retail,5,KG,6,2019,6.276
568,National Average,108,Lentils - Retail,5,KG,7,2019,6.4101
569,National Average,108,Lentils - Retail,5,KG,8,2019,6.4877
570,National Average,108,Lentils - Retail,5,KG,9,2019,6.5628
571,National Average,108,Lentils - Retail,5,KG,10,2019,6.4888
572,National Average,108,Lentils - Retail,5,KG,11,2019,6.5858
573,National Average,108,Lentils - Retail,5,KG,12,2019,7.2112
574,National Average,112,Pasta - Retail,5,KG,5,2013,2.3514
575,National Average,112,Pasta - Retail,5,KG,6,2013,2.3714
576,National Average,112,Pasta - Retail,5,KG,11,2013,2.3635
577,National Average,112,Pasta - Retail,5,KG,12,2013,2.3976
578,National Average,112,Pasta - Retail,5,KG,1,2014,2.4672
579,National Average,112,Pasta - Retail,5,KG,2,2014,2.5473
580,National Average,112,Pasta - Retail,5,KG,3,2014,2.628
581,National Average,112,Pasta - Retail,5,KG,5,2014,2.6643
582,National Average,112,Pasta - Retail,5,KG,6,2014,2.6659
583,National Average,112,Pasta - Retail,5,KG,7,2014,2.6659
584,National Average,112,Pasta - Retail,5,KG,8,2014,2.7179
585,National Average,112,Pasta - Retail,5,KG,9,2014,2.7429
586,National Average,112,Pasta - Retail,5,KG,10,2014,2.793
587,National Average,112,Pasta - Retail,5,KG,11,2014,2.833
588,National Average,112,Pasta - Retail,5,KG,12,2014,2.837
589,National Average,112,Pasta - Retail,5,KG,1,2015,2.928
590,National Average,112,Pasta - Retail,5,KG,2,2015,2.938
591,National Average,112,Pasta - Retail,5,KG,3,2015,2.993
592,National Average,112,Pasta - Retail,5,KG,4,2015,2.97
593,National Average,112,Pasta - Retail,5,KG,5,2015,2.99
594,National Average,112,Pasta - Retail,5,KG,6,2015,2.91
595,National Average,112,Pasta - Retail,5,KG,7,2015,2.88
596,National Average,112,Pasta - Retail,5,KG,8,2015,2.91
597,National Average,112,Pasta - Retail,5,KG,9,2015,2.91
598,National Average,112,Pasta - Retail,5,KG,10,2015,2.91
599,National Average,112,Pasta - Retail,5,KG,11,2015,3.03
600,National Average,112,Pasta - Retail,5,KG,12,2015,2.97
601,National Average,112,Pasta - Retail,5,KG,1,2016,2.98
602,National Average,112,Pasta - Retail,5,KG,2,2016,2.97
603,National Average,112,Pasta - Retail,5,KG,3,2016,2.96
604,National Average,112,Pasta - Retail,5,KG,4,2016,2.93
605,National Average,112,Pasta - Retail,5,KG,5,2016,3.05
606,National Average,112,Pasta - Retail,5,KG,6,2016,2.97
607,National Average,112,Pasta - Retail,5,KG,7,2016,3.04
608,National Average,112,Pasta - Retail,5,KG,8,2016,3.0
609,National Average,112,Pasta - Retail,5,KG,9,2016,2.97
610,National Average,112,Pasta - Retail,5,KG,10,2016,3.03
611,National Average,112,Pasta - Retail,5,KG,11,2016,3.01
612,National Average,112,Pasta - Retail,5,KG,12,2016,3.04
613,National Average,112,Pasta - Retail,5,KG,1,2017,3.03
614,National Average,112,Pasta - Retail,5,KG,2,2017,3.06
615,National Average,112,Pasta - Retail,5,KG,3,2017,3.08
616,National Average,112,Pasta - Retail,5,KG,1,2018,3.0945
617,National Average,112,Pasta - Retail,5,KG,2,2018,3.1572
618,National Average,112,Pasta - Retail,5,KG,3,2018,3.2301
619,National Average,112,Pasta - Retail,5,KG,4,2018,3.2712
620,National Average,112,Pasta - Retail,5,KG,5,2018,3.2286
621,National Average,112,Pasta - Retail,5,KG,6,2018,3.3531
622,National Average,112,Pasta - Retail,5,KG,7,2018,3.4521
623,National Average,112,Pasta - Retail,5,KG,8,2018,3.4815
624,National Average,112,Pasta - Retail,5,KG,9,2018,3.5835
625,National Average,112,Pasta - Retail,5,KG,10,2018,3.8299
626,National Average,112,Pasta - Retail,5,KG,11,2018,3.9216
627,National Average,112,Pasta - Retail,5,KG,12,2018,3.83
628,National Average,112,Pasta - Retail,5,KG,1,2019,3.6572
629,National Average,112,Pasta - Retail,5,KG,2,2019,3.6587
630,National Average,112,Pasta - Retail,5,KG,3,2019,3.7363
631,National Average,112,Pasta - Retail,5,KG,4,2019,3.8248
632,National Average,112,Pasta - Retail,5,KG,5,2019,3.9583
633,National Average,112,Pasta - Retail,5,KG,6,2019,4.1078
634,National Average,112,Pasta - Retail,5,KG,7,2019,4.3176
635,National Average,112,Pasta - Retail,5,KG,8,2019,4.4023
636,National Average,112,Pasta - Retail,5,KG,9,2019,4.4498
637,National Average,112,Pasta - Retail,5,KG,10,2019,4.5918
638,National Average,112,Pasta - Retail,5,KG,11,2019,4.704
639,National Average,112,Pasta - Retail,5,KG,12,2019,4.7377
640,National Average,114,Tomatoes - Retail,5,KG,5,2013,1.7013
641,National Average,114,Tomatoes - Retail,5,KG,6,2013,1.6863
642,National Average,114,Tomatoes - Retail,5,KG,11,2013,2.0484
643,National Average,114,Tomatoes - Retail,5,KG,12,2013,1.8961
644,National Average,114,Tomatoes - Retail,5,KG,1,2014,2.3364
645,National Average,114,Tomatoes - Retail,5,KG,2,2014,1.7713
646,National Average,114,Tomatoes - Retail,5,KG,3,2014,2.0149
647,National Average,114,Tomatoes - Retail,5,KG,5,2014,2.1781
648,National Average,114,Tomatoes - Retail,5,KG,6,2014,1.365
649,National Average,114,Tomatoes - Retail,5,KG,7,2014,1.4216
650,National Average,114,Tomatoes - Retail,5,KG,8,2014,1.6828
651,National Average,114,Tomatoes - Retail,5,KG,9,2014,1.7484
652,National Average,114,Tomatoes - Retail,5,KG,10,2014,2.263
653,National Average,114,Tomatoes - Retail,5,KG,11,2014,2.455
654,National Average,114,Tomatoes - Retail,5,KG,12,2014,2.069
655,National Average,114,Tomatoes - Retail,5,KG,1,2015,2.192
656,National Average,114,Tomatoes - Retail,5,KG,2,2015,2.249
657,National Average,114,Tomatoes - Retail,5,KG,3,2015,2.251
658,National Average,114,Tomatoes - Retail,5,KG,4,2015,2.75
659,National Average,114,Tomatoes - Retail,5,KG,5,2015,2.35
660,National Average,114,Tomatoes - Retail,5,KG,6,2015,1.42
661,National Average,114,Tomatoes - Retail,5,KG,7,2015,1.21
662,National Average,114,Tomatoes - Retail,5,KG,8,2015,1.32
663,National Average,114,Tomatoes - Retail,5,KG,9,2015,1.21
664,National Average,114,Tomatoes - Retail,5,KG,10,2015,1.21
665,National Average,114,Tomatoes - Retail,5,KG,11,2015,2.38
666,National Average,114,Tomatoes - Retail,5,KG,12,2015,2.59
667,National Average,114,Tomatoes - Retail,5,KG,1,2016,3.08
668,National Average,114,Tomatoes - Retail,5,KG,2,2016,2.04
669,National Average,114,Tomatoes - Retail,5,KG,3,2016,1.8
670,National Average,114,Tomatoes - Retail,5,KG,4,2016,2.02
671,National Average,114,Tomatoes - Retail,5,KG,5,2016,1.42
672,National Average,114,Tomatoes - Retail,5,KG,6,2016,1.32
673,National Average,114,Tomatoes - Retail,5,KG,7,2016,1.94
674,National Average,114,Tomatoes - Retail,5,KG,8,2016,1.67
675,National Average,114,Tomatoes - Retail,5,KG,9,2016,1.64
676,National Average,114,Tomatoes - Retail,5,KG,10,2016,2.12
677,National Average,114,Tomatoes - Retail,5,KG,11,2016,1.85
678,National Average,114,Tomatoes - Retail,5,KG,12,2016,2.07
679,National Average,114,Tomatoes - Retail,5,KG,1,2017,2.98
680,National Average,114,Tomatoes - Retail,5,KG,2,2017,2.18
681,National Average,114,Tomatoes - Retail,5,KG,3,2017,2.28
682,National Average,114,Tomatoes - Retail,5,KG,1,2018,3.5078
683,National Average,114,Tomatoes - Retail,5,KG,2,2018,3.2736
684,National Average,114,Tomatoes - Retail,5,KG,3,2018,3.1677
685,National Average,114,Tomatoes - Retail,5,KG,4,2018,3.1948
686,National Average,114,Tomatoes - Retail,5,KG,5,2018,2.7547
687,National Average,114,Tomatoes - Retail,5,KG,6,2018,3.4044
688,National Average,114,Tomatoes - Retail,5,KG,7,2018,3.8089
689,National Average,114,Tomatoes - Retail,5,KG,8,2018,3.094
690,National Average,114,Tomatoes - Retail,5,KG,9,2018,4.1862
691,National Average,114,Tomatoes - Retail,5,KG,10,2018,5.4616
692,National Average,114,Tomatoes - Retail,5,KG,11,2018,4.5483
693,National Average,114,Tomatoes - Retail,5,KG,12,2018,3.9662
694,National Average,114,Tomatoes - Retail,5,KG,1,2019,5.9867
695,National Average,114,Tomatoes - Retail,5,KG,2,2019,5.1089
696,National Average,114,Tomatoes - Retail,5,KG,3,2019,5.5411
697,National Average,114,Tomatoes - Retail,5,KG,4,2019,6.7101
698,National Average,114,Tomatoes - Retail,5,KG,5,2019,4.7815
699,National Average,114,Tomatoes - Retail,5,KG,6,2019,2.6313
700,National Average,114,Tomatoes - Retail,5,KG,7,2019,2.8435
701,National Average,114,Tomatoes - Retail,5,KG,8,2019,3.2056
702,National Average,114,Tomatoes - Retail,5,KG,9,2019,2.8819
703,National Average,114,Tomatoes - Retail,5,KG,10,2019,3.342
704,National Average,114,Tomatoes - Retail,5,KG,11,2019,3.8983
705,National Average,114,Tomatoes - Retail,5,KG,12,2019,4.5739
706,National Average,119,Groundnuts (shelled) - Retail,5,KG,5,2013,12.615
707,National Average,119,Groundnuts (shelled) - Retail,5,KG,6,2013,12.4385
708,National Average,119,Groundnuts (shelled) - Retail,5,KG,11,2013,12.7324
709,National Average,119,Groundnuts (shelled) - Retail,5,KG,12,2013,12.6355
710,National Average,119,Groundnuts (shelled) - Retail,5,KG,1,2014,12.7125
711,National Average,119,Groundnuts (shelled) - Retail,5,KG,2,2014,12.752
712,National Average,119,Groundnuts (shelled) - Retail,5,KG,3,2014,12.7798
713,National Average,119,Groundnuts (shelled) - Retail,5,KG,5,2014,12.8134
714,National Average,119,Groundnuts (shelled) - Retail,5,KG,6,2014,13.2317
715,National Average,119,Groundnuts (shelled) - Retail,5,KG,7,2014,13.2183
716,National Average,119,Groundnuts (shelled) - Retail,5,KG,8,2014,13.2545
717,National Average,119,Groundnuts (shelled) - Retail,5,KG,9,2014,13.3945
718,National Average,119,Groundnuts (shelled) - Retail,5,KG,10,2014,11.955
719,National Average,119,Groundnuts (shelled) - Retail,5,KG,11,2014,12.25
720,National Average,119,Groundnuts (shelled) - Retail,5,KG,12,2014,12.209
721,National Average,119,Groundnuts (shelled) - Retail,5,KG,1,2015,12.703
722,National Average,119,Groundnuts (shelled) - Retail,5,KG,2,2015,13.821
723,National Average,119,Groundnuts (shelled) - Retail,5,KG,3,2015,15.91
724,National Average,119,Groundnuts (shelled) - Retail,5,KG,4,2015,16.98
725,National Average,119,Groundnuts (shelled) - Retail,5,KG,5,2015,18.02
726,National Average,119,Groundnuts (shelled) - Retail,5,KG,6,2015,19.19
727,National Average,119,Groundnuts (shelled) - Retail,5,KG,7,2015,19.43
728,National Average,119,Groundnuts (shelled) - Retail,5,KG,8,2015,19.16
729,National Average,119,Groundnuts (shelled) - Retail,5,KG,9,2015,19.16
730,National Average,119,Groundnuts (shelled) - Retail,5,KG,10,2015,19.16
731,National Average,119,Groundnuts (shelled) - Retail,5,KG,11,2015,18.37
732,National Average,119,Groundnuts (shelled) - Retail,5,KG,12,2015,18.24
733,National Average,119,Groundnuts (shelled) - Retail,5,KG,1,2016,18.09
734,National Average,119,Groundnuts (shelled) - Retail,5,KG,2,2016,18.1
